,Member_number,Date,itemDescription,InvoiceNum
31051,4215,3/4/2014,specialty fat,11977
31052,4215,3/4/2014,liquor (appetizer),11977
31053,4215,10/4/2014,yogurt,11978
31054,4215,10/4/2014,long life bakery product,11978
31055,4215,10/4/2014,newspapers,11978
31056,4215,30/06/2015,specialty bar,11979
31057,4215,30/06/2015,processed cheese,11979
31058,4215,30/06/2015,whole milk,11979
31059,4215,30/06/2015,whole milk,11979
31060,4215,30/06/2015,misc. beverages,11979
31061,4215,31/05/2015,pork,11980
31062,4215,31/05/2015,canned beer,11980
31063,4215,31/05/2015,rolls/buns,11980
31064,4215,31/05/2015,yogurt,11980
31065,4215,31/05/2015,mustard,11980
31066,4215,31/05/2015,oil,11980
31067,4215,31/05/2015,popcorn,11980
31068,4215,31/05/2015,whipped/sour cream,11980
31069,4216,17/11/2014,brown bread,11981
31070,4216,17/11/2014,whole milk,11981
31071,4216,17/11/2014,light bulbs,11981
31072,4216,21/01/2014,other vegetables,11982
31073,4216,21/01/2014,brown bread,11982
31074,4216,24/02/2015,citrus fruit,11983
31075,4216,24/02/2015,rolls/buns,11983
31076,4216,25/12/2014,butter milk,11984
31077,4216,25/12/2014,citrus fruit,11984
31078,4216,28/04/2015,sausage,11985
31079,4216,28/04/2015,pork,11985
31080,4217,3/6/2014,root vegetables,11986
31081,4217,3/6/2014,brown bread,11986
31082,4217,3/6/2014,domestic eggs,11986
31083,4217,1/12/2015,whole milk,11987
31084,4217,1/12/2015,bottled water,11987
31085,4217,5/2/2015,bottled water,11988
31086,4217,5/2/2015,sausage,11988
31087,4217,5/2/2015,yogurt,11988
31088,4217,5/2/2015,bottled water,11988
31089,4217,15/03/2014,other vegetables,11989
31090,4217,15/03/2014,soft cheese,11989
31091,4217,17/06/2015,salt,11990
31092,4217,17/06/2015,soda,11990
31093,4217,17/06/2015,rolls/buns,11990
31094,4217,18/12/2015,frozen vegetables,11991
31095,4217,18/12/2015,yogurt,11991
31096,4217,18/12/2015,bottled beer,11991
31097,4217,20/06/2014,pastry,11992
31098,4217,20/06/2014,whole milk,11992
31099,4217,23/11/2015,pork,11993
31100,4217,23/11/2015,liquor,11993
31101,4217,27/07/2014,dishes,11994
31102,4217,27/07/2014,sweet spreads,11994
31103,4217,30/08/2014,cling film/bags,11995
31104,4217,30/08/2014,curd,11995
31105,4218,3/10/2015,beef,11996
31106,4218,3/10/2015,frankfurter,11996
31107,4218,3/10/2015,root vegetables,11996
31108,4218,3/10/2015,specialty fat,11996
31109,4218,3/10/2015,domestic eggs,11996
31110,4218,11/1/2015,ham,11997
31111,4218,11/1/2015,berries,11997
31112,4218,15/09/2014,hamburger meat,11998
31113,4218,15/09/2014,dog food,11998
31114,4218,15/09/2014,domestic eggs,11998
31115,4218,24/08/2014,soda,11999
31116,4218,24/08/2014,dish cleaner,11999
31117,4219,14/05/2014,long life bakery product,12000
31118,4219,14/05/2014,butter milk,12000
31119,4219,16/10/2015,rolls/buns,12001
31120,4219,16/10/2015,long life bakery product,12001
31121,4219,19/03/2015,berries,12002
31122,4219,19/03/2015,other vegetables,12002
31123,4219,21/09/2014,citrus fruit,12003
31124,4219,21/09/2014,sliced cheese,12003
31125,4220,4/8/2014,sliced cheese,12004
31126,4220,4/8/2014,chocolate,12004
31127,4220,5/5/2014,rolls/buns,12005
31128,4220,5/5/2014,rolls/buns,12005
31129,4220,5/5/2014,soft cheese,12005
31130,4220,10/8/2015,tropical fruit,12006
31131,4220,10/8/2015,canned beer,12006
31132,4220,10/8/2015,detergent,12006
31133,4220,10/8/2015,bottled water,12006
31134,4220,21/08/2015,yogurt,12007
31135,4220,21/08/2015,rolls/buns,12007
31136,4220,21/08/2015,rolls/buns,12007
31137,4220,21/11/2015,pip fruit,12008
31138,4220,21/11/2015,beef,12008
31139,4220,21/11/2015,whole milk,12008
31140,4220,21/11/2015,other vegetables,12008
31141,4221,1/6/2014,bottled water,12009
31142,4221,1/6/2014,frozen meals,12009
31143,4221,4/5/2014,dish cleaner,12010
31144,4221,4/5/2014,shopping bags,12010
31145,4221,4/1/2015,sausage,12011
31146,4221,4/1/2015,pet care,12011
31147,4221,27/02/2015,whole milk,12012
31148,4221,27/02/2015,hamburger meat,12012
31149,4222,20/05/2014,sausage,12013
31150,4222,20/05/2014,other vegetables,12013
31151,4222,20/08/2015,newspapers,12014
31152,4222,20/08/2015,beverages,12014
31153,4222,20/08/2015,beef,12014
31154,4222,20/08/2015,chocolate,12014
31155,4222,20/08/2015,kitchen towels,12014
31156,4222,27/05/2015,tropical fruit,12015
31157,4222,27/05/2015,rum,12015
31158,4222,27/05/2015,flour,12015
31159,4222,27/12/2015,cat food,12016
31160,4222,27/12/2015,tropical fruit,12016
31161,4222,27/12/2015,whipped/sour cream,12016
31162,4223,3/10/2015,meat,12017
31163,4223,3/10/2015,soda,12017
31164,4223,7/10/2015,sliced cheese,12018
31165,4223,7/10/2015,pastry,12018
31166,4223,7/10/2015,onions,12018
31167,4223,15/06/2014,whole milk,12019
31168,4223,15/06/2014,newspapers,12019
31169,4223,15/06/2015,liver loaf,12020
31170,4223,15/06/2015,white bread,12020
31171,4223,15/06/2015,herbs,12020
31172,4223,15/06/2015,pastry,12020
31173,4223,19/07/2015,citrus fruit,12021
31174,4223,19/07/2015,bottled water,12021
31175,4223,20/03/2014,tropical fruit,12022
31176,4223,20/03/2014,frozen meals,12022
31177,4223,20/07/2015,root vegetables,12023
31178,4223,20/07/2015,other vegetables,12023
31179,4224,6/10/2014,grapes,12024
31180,4224,6/10/2014,processed cheese,12024
31181,4224,4/10/2015,brown bread,12025
31182,4224,4/10/2015,pastry,12025
31183,4224,6/12/2015,bottled beer,12026
31184,4224,6/12/2015,pastry,12026
31185,4224,24/02/2015,chicken,12027
31186,4224,24/02/2015,tropical fruit,12027
31187,4224,29/01/2015,chicken,12028
31188,4224,29/01/2015,brown bread,12028
31189,4224,30/08/2014,rolls/buns,12029
31190,4224,30/08/2014,pastry,12029
31191,4225,1/5/2015,pip fruit,12030
31192,4225,1/5/2015,bottled beer,12030
31193,4225,8/5/2015,hard cheese,12031
31194,4225,8/5/2015,bottled water,12031
31195,4225,8/5/2015,root vegetables,12031
31196,4225,8/5/2015,brown bread,12031
31197,4226,3/3/2014,citrus fruit,12032
31198,4226,3/3/2014,other vegetables,12032
31199,4226,8/9/2014,butter,12033
31200,4226,8/9/2014,specialty bar,12033
31201,4226,6/12/2015,sausage,12034
31202,4226,6/12/2015,domestic eggs,12034
31203,4226,6/12/2015,frozen meals,12034
31204,4226,27/11/2014,chocolate,12035
31205,4226,27/11/2014,dessert,12035
31206,4227,8/8/2014,whipped/sour cream,12036
31207,4227,8/8/2014,rolls/buns,12036
31208,4227,20/08/2015,hamburger meat,12037
31209,4227,20/08/2015,coffee,12037
31210,4227,20/08/2015,yogurt,12037
31211,4227,25/07/2014,citrus fruit,12038
31212,4227,25/07/2014,long life bakery product,12038
31213,4228,8/2/2014,soda,12039
31214,4228,8/2/2014,beverages,12039
31215,4228,4/4/2015,white bread,12040
31216,4228,4/4/2015,shopping bags,12040
31217,4228,18/04/2015,tropical fruit,12041
31218,4228,18/04/2015,cooking chocolate,12041
31219,4228,26/03/2015,whole milk,12042
31220,4228,26/03/2015,sweet spreads,12042
31221,4228,26/03/2015,pip fruit,12042
31222,4228,26/03/2015,bottled water,12042
31223,4228,26/03/2015,mustard,12042
31224,4228,26/06/2014,other vegetables,12043
31225,4228,26/06/2014,brown bread,12043
31226,4229,6/3/2015,sausage,12044
31227,4229,6/3/2015,soda,12044
31228,4229,6/3/2015,rolls/buns,12044
31229,4229,17/07/2014,butter milk,12045
31230,4229,17/07/2014,dessert,12045
31231,4229,20/08/2015,dishes,12046
31232,4229,20/08/2015,other vegetables,12046
31233,4229,20/08/2015,pastry,12046
31234,4230,5/11/2015,pastry,12047
31235,4230,5/11/2015,grapes,12047
31236,4230,15/03/2015,sausage,12048
31237,4230,15/03/2015,root vegetables,12048
31238,4230,15/03/2015,brown bread,12048
31239,4230,25/06/2015,seasonal products,12049
31240,4230,25/06/2015,white wine,12049
31241,4230,28/05/2014,pastry,12050
31242,4230,28/05/2014,canned beer,12050
31243,4231,4/2/2014,tropical fruit,12051
31244,4231,4/2/2014,herbs,12051
31245,4231,4/2/2014,long life bakery product,12051
31246,4231,11/1/2015,chicken,12052
31247,4231,11/1/2015,salty snack,12052
31248,4232,7/7/2014,root vegetables,12053
31249,4232,7/7/2014,popcorn,12053
31250,4232,7/7/2014,long life bakery product,12053
31251,4232,7/7/2014,domestic eggs,12053
31252,4232,10/6/2014,whole milk,12054
31253,4232,10/6/2014,processed cheese,12054
31254,4232,14/11/2015,pork,12055
31255,4232,14/11/2015,liquor,12055
31256,4232,19/12/2015,whole milk,12056
31257,4232,19/12/2015,Instant food products,12056
31258,4232,19/12/2015,pip fruit,12056
31259,4232,19/12/2015,canned beer,12056
31260,4233,16/06/2015,whole milk,12057
31261,4233,16/06/2015,coffee,12057
31262,4233,18/01/2014,chicken,12058
31263,4233,18/01/2014,soda,12058
31264,4233,18/01/2014,packaged fruit/vegetables,12058
31265,4233,18/08/2014,pork,12059
31266,4233,18/08/2014,cleaner,12059
31267,4233,23/06/2014,root vegetables,12060
31268,4233,23/06/2014,roll products ,12060
31269,4233,23/06/2014,root vegetables,12060
31270,4233,23/06/2014,whole milk,12060
31271,4234,1/10/2014,berries,12061
31272,4234,1/10/2014,beverages,12061
31273,4234,1/10/2014,pastry,12061
31274,4234,1/10/2014,napkins,12061
31275,4234,10/6/2014,sliced cheese,12062
31276,4234,10/6/2014,whole milk,12062
31277,4234,2/8/2015,chocolate,12063
31278,4234,2/8/2015,rolls/buns,12063
31279,4234,17/07/2015,whole milk,12064
31280,4234,17/07/2015,domestic eggs,12064
31281,4234,17/07/2015,canned vegetables,12064
31282,4234,17/07/2015,baking powder,12064
31283,4234,17/07/2015,hygiene articles,12064
31284,4234,17/07/2015,detergent,12064
31285,4234,22/01/2014,other vegetables,12065
31286,4234,22/01/2014,fruit/vegetable juice,12065
31287,4234,22/01/2014,oil,12065
31288,4234,22/01/2014,detergent,12065
31289,4234,27/10/2014,pip fruit,12066
31290,4234,27/10/2014,whole milk,12066
31291,4235,13/05/2014,whole milk,12067
31292,4235,13/05/2014,seasonal products,12067
31293,4235,18/09/2014,soda,12068
31294,4235,18/09/2014,shopping bags,12068
31295,4235,18/10/2014,rolls/buns,12069
31296,4235,18/10/2014,oil,12069
31297,4235,18/10/2014,chocolate,12069
31298,4235,19/12/2015,grapes,12070
31299,4235,19/12/2015,berries,12070
31300,4235,19/12/2015,soda,12070
31301,4235,19/12/2015,condensed milk,12070
31302,4235,19/12/2015,waffles,12070
31303,4235,19/12/2015,nut snack,12070
31304,4235,21/03/2014,brown bread,12071
31305,4235,21/03/2014,curd,12071
31306,4235,25/09/2015,beef,12072
31307,4235,25/09/2015,bottled water,12072
31308,4235,26/04/2015,citrus fruit,12073
31309,4235,26/04/2015,other vegetables,12073
31310,4236,4/3/2014,chicken,12074
31311,4236,4/3/2014,curd,12074
31312,4236,13/05/2014,napkins,12075
31313,4236,13/05/2014,skin care,12075
31314,4236,13/10/2015,tropical fruit,12076
31315,4236,13/10/2015,canned beer,12076
31316,4236,25/11/2015,beef,12077
31317,4236,25/11/2015,frankfurter,12077
31318,4236,25/11/2015,canned beer,12077
31319,4236,25/11/2015,pip fruit,12077
31320,4236,25/11/2015,brown bread,12077
31321,4236,25/11/2015,frozen vegetables,12077
31322,4236,25/11/2015,newspapers,12077
31323,4236,25/11/2015,misc. beverages,12077
31324,4237,20/05/2014,pork,12078
31325,4237,20/05/2014,pastry,12078
31326,4238,3/12/2015,pastry,12079
31327,4238,3/12/2015,onions,12079
31328,4238,8/3/2015,frankfurter,12080
31329,4238,8/3/2015,pip fruit,12080
31330,4238,8/3/2015,hygiene articles,12080
31331,4238,12/12/2015,tropical fruit,12081
31332,4238,12/12/2015,packaged fruit/vegetables,12081
31333,4238,12/12/2015,cereals,12081
31334,4239,8/12/2014,frankfurter,12082
31335,4239,8/12/2014,napkins,12082
31336,4239,11/2/2015,sausage,12083
31337,4239,11/2/2015,berries,12083
31338,4240,4/12/2015,dessert,12084
31339,4240,4/12/2015,other vegetables,12084
31340,4240,18/09/2015,citrus fruit,12085
31341,4240,18/09/2015,rolls/buns,12085
31342,4240,18/09/2015,whole milk,12085
31343,4240,18/09/2015,brown bread,12085
31344,4240,28/06/2015,other vegetables,12086
31345,4240,28/06/2015,frozen dessert,12086
31346,4240,28/06/2015,shopping bags,12086
31347,4240,28/10/2015,pet care,12087
31348,4240,28/10/2015,coffee,12087
31349,4240,28/10/2015,soda,12087
31350,4240,29/04/2015,yogurt,12088
31351,4240,29/04/2015,chicken,12088
31352,4240,29/04/2015,soda,12088
31353,4241,2/10/2014,soda,12089
31354,4241,2/10/2014,yogurt,12089
31355,4241,2/10/2014,bottled water,12089
31356,4241,2/10/2014,pot plants,12089
31357,4241,22/09/2014,popcorn,12090
31358,4241,22/09/2014,cat food,12090
31359,4242,9/12/2015,coffee,12091
31360,4242,9/12/2015,whole milk,12091
31361,4242,9/12/2015,canned fruit,12091
31362,4242,30/01/2014,yogurt,12092
31363,4242,30/01/2014,brown bread,12092
31364,4242,30/03/2015,bottled water,12093
31365,4242,30/03/2015,brown bread,12093
31366,4243,2/7/2014,other vegetables,12094
31367,4243,2/7/2014,chocolate,12094
31368,4243,2/7/2014,white wine,12094
31369,4243,2/4/2015,sausage,12095
31370,4243,2/4/2015,detergent,12095
31371,4243,2/4/2015,hygiene articles,12095
31372,4243,15/01/2014,napkins,12096
31373,4243,15/01/2014,sugar,12096
31374,4243,22/08/2015,canned beer,12097
31375,4243,22/08/2015,root vegetables,12097
31376,4243,22/08/2015,hard cheese,12097
31377,4243,22/08/2015,specialty cheese,12097
31378,4243,29/12/2014,pot plants,12098
31379,4243,29/12/2014,whipped/sour cream,12098
31380,4243,30/03/2014,napkins,12099
31381,4243,30/03/2014,margarine,12099
31382,4244,5/12/2014,oil,12100
31383,4244,5/12/2014,processed cheese,12100
31384,4244,16/12/2014,frozen fruits,12101
31385,4244,16/12/2014,pot plants,12101
31386,4244,17/04/2014,other vegetables,12102
31387,4244,17/04/2014,bottled beer,12102
31388,4244,20/09/2014,whole milk,12103
31389,4244,20/09/2014,semi/finished bread,12103
31390,4244,31/10/2015,tropical fruit,12104
31391,4244,31/10/2015,oil,12104
31392,4245,4/6/2015,bottled water,12105
31393,4245,4/6/2015,yogurt,12105
31394,4245,4/6/2015,whipped/sour cream,12105
31395,4245,13/09/2014,rolls/buns,12106
31396,4245,13/09/2014,whole milk,12106
31397,4245,15/07/2014,misc. beverages,12107
31398,4245,15/07/2014,whole milk,12107
31399,4245,21/11/2014,bottled water,12108
31400,4245,21/11/2014,tropical fruit,12108
31401,4246,1/12/2015,sausage,12109
31402,4246,1/12/2015,whole milk,12109
31403,4246,13/06/2015,yogurt,12110
31404,4246,13/06/2015,rolls/buns,12110
31405,4246,28/06/2014,soda,12111
31406,4246,28/06/2014,tropical fruit,12111
31407,4246,28/06/2014,specialty chocolate,12111
31408,4246,28/06/2014,root vegetables,12111
31409,4247,2/1/2014,soda,12112
31410,4247,2/1/2014,butter,12112
31411,4248,9/10/2014,rolls/buns,12113
31412,4248,9/10/2014,margarine,12113
31413,4249,1/3/2014,canned beer,12114
31414,4249,1/3/2014,shopping bags,12114
31415,4249,4/8/2015,frankfurter,12115
31416,4249,4/8/2015,bottled water,12115
31417,4249,4/12/2015,sausage,12116
31418,4249,4/12/2015,other vegetables,12116
31419,4249,13/09/2015,canned beer,12117
31420,4249,13/09/2015,berries,12117
31421,4249,27/02/2015,pip fruit,12118
31422,4249,27/02/2015,UHT/milk,12118
31423,4249,27/02/2015,shopping bags,12118
31424,4250,17/01/2014,yogurt,12119
31425,4250,17/01/2014,pet care,12119
31426,4250,25/10/2014,shopping bags,12120
31427,4250,25/10/2014,cake bar,12120
31428,4251,1/7/2014,root vegetables,12121
31429,4251,1/7/2014,ice cream,12121
31430,4251,1/7/2014,rolls/buns,12121
31431,4251,2/7/2014,ham,12122
31432,4251,2/7/2014,whole milk,12122
31433,4251,3/10/2015,berries,12123
31434,4251,3/10/2015,tropical fruit,12123
31435,4251,3/10/2015,tropical fruit,12123
31436,4251,3/10/2015,shopping bags,12123
31437,4251,3/10/2015,sweet spreads,12123
31438,4251,3/10/2015,yogurt,12123
31439,4251,3/10/2015,yogurt,12123
31440,4251,3/10/2015,sweet spreads,12123
31441,4251,3/10/2015,soups,12123
31442,4251,14/11/2014,whole milk,12124
31443,4251,14/11/2014,candy,12124
31444,4251,14/11/2014,domestic eggs,12124
31445,4251,14/11/2014,white wine,12124
31446,4251,17/01/2015,pork,12125
31447,4251,17/01/2015,pastry,12125
31448,4251,21/12/2015,soda,12126
31449,4251,21/12/2015,root vegetables,12126
31450,4252,10/4/2015,turkey,12127
31451,4252,10/4/2015,frozen potato products,12127
31452,4252,10/4/2015,butter,12127
31453,4252,10/4/2015,frozen dessert,12127
31454,4252,25/12/2014,ham,12128
31455,4252,25/12/2014,newspapers,12128
31456,4252,28/04/2014,bottled water,12129
31457,4252,28/04/2014,shopping bags,12129
31458,4252,28/04/2014,dog food,12129
31459,4254,14/08/2015,yogurt,12130
31460,4254,14/08/2015,ham,12130
31461,4254,20/07/2015,root vegetables,12131
31462,4254,20/07/2015,white wine,12131
31463,4254,25/12/2014,shopping bags,12132
31464,4254,25/12/2014,domestic eggs,12132
31465,4255,2/1/2014,frankfurter,12133
31466,4255,2/1/2014,margarine,12133
31467,4255,3/11/2014,beverages,12134
31468,4255,3/11/2014,liquor,12134
31469,4255,3/11/2014,shopping bags,12134
31470,4255,2/9/2015,whole milk,12135
31471,4255,2/9/2015,tropical fruit,12135
31472,4255,15/08/2015,newspapers,12136
31473,4255,15/08/2015,dishes,12136
31474,4255,29/09/2014,yogurt,12137
31475,4255,29/09/2014,brown bread,12137
31476,4256,3/2/2014,processed cheese,12138
31477,4256,3/2/2014,tropical fruit,12138
31478,4256,9/5/2014,whole milk,12139
31479,4256,9/5/2014,oil,12139
31480,4256,19/05/2014,specialty bar,12140
31481,4256,19/05/2014,bottled water,12140
31482,4257,3/2/2014,UHT/milk,12141
31483,4257,3/2/2014,yogurt,12141
31484,4257,3/2/2014,napkins,12141
31485,4257,4/6/2014,other vegetables,12142
31486,4257,4/6/2014,soft cheese,12142
31487,4257,14/06/2014,sausage,12143
31488,4257,14/06/2014,dessert,12143
31489,4257,18/08/2015,grapes,12144
31490,4257,18/08/2015,whole milk,12144
31491,4257,21/08/2015,beef,12145
31492,4257,21/08/2015,pastry,12145
31493,4257,28/06/2015,ice cream,12146
31494,4257,28/06/2015,herbs,12146
31495,4258,11/12/2015,soda,12147
31496,4258,11/12/2015,salty snack,12147
31497,4258,11/12/2015,candy,12147
31498,4258,13/06/2014,yogurt,12148
31499,4258,13/06/2014,newspapers,12148
31500,4258,18/07/2015,frankfurter,12149
31501,4258,18/07/2015,chocolate,12149
31502,4258,22/04/2015,beef,12150
31503,4258,22/04/2015,whole milk,12150
31504,4258,22/04/2015,fruit/vegetable juice,12150
31505,4258,22/04/2015,hygiene articles,12150
31506,4258,24/06/2014,sausage,12151
31507,4258,24/06/2014,frozen meals,12151
31508,4259,11/12/2014,yogurt,12152
31509,4259,11/12/2014,newspapers,12152
31510,4259,16/12/2014,pastry,12153
31511,4259,16/12/2014,ice cream,12153
31512,4259,20/12/2014,domestic eggs,12154
31513,4259,20/12/2014,domestic eggs,12154
31514,4259,23/07/2014,canned beer,12155
31515,4259,23/07/2014,yogurt,12155
31516,4259,24/06/2015,brown bread,12156
31517,4259,24/06/2015,soda,12156
31518,4259,24/06/2015,butter,12156
31519,4259,24/06/2015,shopping bags,12156
31520,4260,1/1/2014,soda,12157
31521,4260,1/1/2014,brown bread,12157
31522,4260,16/11/2015,chicken,12158
31523,4260,16/11/2015,whole milk,12158
31524,4260,16/11/2015,margarine,12158
31525,4260,16/11/2015,soda,12158
31526,4260,19/10/2015,frozen vegetables,12159
31527,4260,19/10/2015,whipped/sour cream,12159
31528,4260,30/05/2015,sausage,12160
31529,4260,30/05/2015,root vegetables,12160
31530,4260,30/05/2015,canned beer,12160
31531,4260,30/05/2015,rolls/buns,12160
31532,4261,8/2/2014,bottled beer,12161
31533,4261,8/2/2014,pip fruit,12161
31534,4261,13/06/2014,whole milk,12162
31535,4261,13/06/2014,fruit/vegetable juice,12162
31536,4261,13/06/2014,rolls/buns,12162
31537,4261,16/02/2015,bottled water,12163
31538,4261,16/02/2015,tropical fruit,12163
31539,4261,28/09/2014,other vegetables,12164
31540,4261,28/09/2014,napkins,12164
31541,4261,29/05/2014,root vegetables,12165
31542,4261,29/05/2014,dessert,12165
31543,4261,29/05/2014,whisky,12165
31544,4262,3/3/2014,domestic eggs,12166
31545,4262,3/3/2014,napkins,12166
31546,4262,3/6/2014,frozen meals,12167
31547,4262,3/6/2014,red/blush wine,12167
31548,4262,3/6/2014,whipped/sour cream,12167
31549,4262,11/9/2015,soft cheese,12168
31550,4262,11/9/2015,pip fruit,12168
31551,4262,11/9/2015,whole milk,12168
31552,4262,16/10/2015,meat,12169
31553,4262,16/10/2015,rolls/buns,12169
31554,4262,17/08/2014,domestic eggs,12170
31555,4262,17/08/2014,newspapers,12170
