,itemDescription,InvoiceNum
31305,frankfurter,14406
31306,cream cheese ,14406
31307,sausage,14407
31308,onions,14407
31309,pastry,14409
31310,root vegetables,14409
31311,whole milk,14410
31312,shopping bags,14410
31313,whole milk,14411
31314,whipped/sour cream,14411
31315,margarine,14412
31316,whole milk,14412
31317,canned beer,14412
31318,whipped/sour cream,14413
31319,fruit/vegetable juice,14413
31320,onions,14414
31321,long life bakery product,14414
31322,whole milk,14415
31323,rolls/buns,14415
31324,canned beer,14416
31325,fruit/vegetable juice,14416
31326,chicken,14417
31327,citrus fruit,14417
31328,canned beer,14418
31329,misc. beverages,14418
31330,yogurt,14418
31331,rolls/buns,14418
31332,chicken,14419
31333,yogurt,14419
31334,domestic eggs,14420
31335,hamburger meat,14420
31336,shopping bags,14420
31337,sausage,14421
31338,frozen vegetables,14421
31339,yogurt,14422
31340,UHT/milk,14422
31341,pip fruit,14423
31342,other vegetables,14423
31343,rolls/buns,14423
31344,pip fruit,14424
31345,dessert,14424
31346,whole milk,14425
31347,pork,14425
31348,whole milk,14425
31349,whole milk,14425
31350,waffles,14426
31351,yogurt,14426
31352,pork,14427
31353,whole milk,14427
31354,butter,14428
31355,fruit/vegetable juice,14428
31356,berries,14429
31357,bottled water,14430
31358,beef,14430
31359,brown bread,14430
31360,bottled water,14431
31361,whole milk,14432
31362,salty snack,14432
31363,rolls/buns,14432
31364,soda,14433
31365,other vegetables,14433
31366,canned beer,14434
31367,sliced cheese,14434
31368,margarine,14434
31369,frankfurter,14435
31370,whole milk,14435
31371,rolls/buns,14436
31372,shopping bags,14436
31373,tropical fruit,14437
31374,rolls/buns,14437
31375,rolls/buns,14438
31376,canned beer,14438
31377,pork,14439
31378,onions,14440
31379,frozen vegetables,14440
31380,shopping bags,14441
31381,root vegetables,14441
31382,sliced cheese,14441
31383,citrus fruit,14442
31384,berries,14442
31385,other vegetables,14443
31386,pastry,14444
31387,frozen vegetables,14445
31388,whole milk,14446
31389,grapes,14446
31390,sausage,14447
31391,chocolate,14447
31392,sausage,14448
31393,coffee,14448
31394,pip fruit,14448
31395,tropical fruit,14448
31396,bottled beer,14449
31397,bottled water,14450
31398,curd,14450
31399,brown bread,14451
31400,citrus fruit,14451
31401,whole milk,14452
31402,pastry,14452
31403,pip fruit,14453
31404,waffles,14455
31405,yogurt,14456
31406,soda,14456
31407,fruit/vegetable juice,14456
31408,frankfurter,14457
31409,rolls/buns,14457
31410,frankfurter,14458
31411,whole milk,14458
31412,yogurt,14459
31413,pip fruit,14459
31414,frozen vegetables,14459
31415,misc. beverages,14460
31416,whipped/sour cream,14460
31417,chocolate,14461
31418,frozen meals,14462
31419,other vegetables,14462
31420,tropical fruit,14463
31421,domestic eggs,14463
31422,candy,14463
31423,sugar,14463
31424,other vegetables,14464
31425,yogurt,14464
31426,root vegetables,14465
31427,bottled beer,14465
31428,onions,14466
31429,cream cheese ,14466
31430,whipped/sour cream,14468
31431,whole milk,14468
31432,whole milk,14469
31433,rolls/buns,14469
31434,tropical fruit,14470
31435,sugar,14470
31436,beverages,14471
31437,specialty bar,14471
31438,root vegetables,14472
31439,hygiene articles,14472
31440,domestic eggs,14472
31441,whole milk,14473
31442,misc. beverages,14473
31443,citrus fruit,14474
31444,tropical fruit,14474
31445,misc. beverages,14475
31446,citrus fruit,14476
31447,frozen meals,14476
31448,other vegetables,14477
31449,whole milk,14477
31450,other vegetables,14478
31451,curd,14478
31452,pork,14479
31453,other vegetables,14479
31454,whipped/sour cream,14480
31455,whole milk,14480
31456,beef,14481
31457,soda,14481
31458,sugar,14482
31459,cream cheese ,14482
31460,pastry,14483
31461,fruit/vegetable juice,14483
31462,rolls/buns,14484
31463,newspapers,14484
31464,shopping bags,14484
31465,rolls/buns,14485
31466,rolls/buns,14485
31467,specialty bar,14485
31468,citrus fruit,14486
31469,soda,14486
31470,bottled water,14487
31471,fruit/vegetable juice,14487
31472,other vegetables,14488
31473,hamburger meat,14489
31474,other vegetables,14489
31475,brown bread,14490
31476,frozen vegetables,14490
31477,yogurt,14491
31478,tropical fruit,14491
31479,whipped/sour cream,14491
31480,beef,14492
31481,white bread,14492
31482,root vegetables,14493
31483,yogurt,14494
31484,soda,14494
31485,whole milk,14495
31486,sugar,14496
31487,dessert,14497
31488,curd,14497
31489,whole milk,14498
31490,brown bread,14498
31491,ice cream,14499
31492,oil,14499
31493,whole milk,14500
31494,pip fruit,14500
31495,sausage,14501
31496,margarine,14501
31497,whole milk,14502
31498,pip fruit,14503
31499,soda,14503
31500,sausage,14504
31501,canned beer,14505
31502,rolls/buns,14505
31503,bottled beer,14506
31504,whole milk,14506
31505,tropical fruit,14506
31506,whole milk,14506
31507,hygiene articles,14506
31508,soda,14506
31509,meat,14507
31510,ice cream,14507
31511,berries,14508
31512,grapes,14508
31513,other vegetables,14508
31514,chocolate,14509
31515,whipped/sour cream,14509
31516,sausage,14510
31517,other vegetables,14510
31518,sausage,14511
31519,canned beer,14511
31520,citrus fruit,14512
31521,soda,14512
31522,berries,14513
31523,newspapers,14513
31524,berries,14514
31525,salty snack,14514
31526,whole milk,14515
31527,rolls/buns,14516
31528,beef,14516
31529,butter,14517
31530,beef,14517
31531,butter milk,14518
31532,margarine,14518
31533,root vegetables,14519
31534,brown bread,14519
31535,onions,14520
31536,long life bakery product,14520
31537,other vegetables,14521
31538,bottled beer,14521
31539,root vegetables,14522
31540,fruit/vegetable juice,14522
31541,bottled water,14522
31542,soda,14522
31543,sausage,14523
31544,soda,14523
31545,pastry,14523
31546,newspapers,14523
31547,chicken,14524
31548,hygiene articles,14524
31549,rolls/buns,14525
31550,cream cheese ,14525
31551,margarine,14525
31552,soda,14526
31553,bottled water,14526
31554,hamburger meat,14527
31555,bottled beer,14527
31556,onions,14528
31557,root vegetables,14528
31558,chocolate,14529
31559,canned beer,14529
31560,cream cheese ,14530
31561,shopping bags,14531
31562,whole milk,14531
31563,whole milk,14532
31564,domestic eggs,14532
31565,soda,14532
31566,newspapers,14533
31567,bottled beer,14533
31568,domestic eggs,14533
31569,yogurt,14534
31570,margarine,14534
31571,shopping bags,14535
31572,waffles,14536
31573,beverages,14536
31574,waffles,14536
31575,curd,14536
31576,other vegetables,14537
31577,newspapers,14537
31578,rolls/buns,14538
31579,hard cheese,14538
31580,beef,14539
31581,bottled water,14539
31582,bottled water,14539
31583,napkins,14540
31584,dessert,14540
31585,pip fruit,14541
31586,chocolate,14541
31587,tropical fruit,14542
31588,dessert,14542
31589,citrus fruit,14543
31590,cream cheese ,14543
31591,frankfurter,14544
31592,brown bread,14544
31593,grapes,14545
31594,frankfurter,14545
31595,bottled beer,14545
31596,citrus fruit,14545
31597,grapes,14545
31598,other vegetables,14545
31599,frozen vegetables,14545
31600,rolls/buns,14546
31601,bottled beer,14546
31602,misc. beverages,14546
31603,pastry,14547
31604,bottled water,14548
31605,whole milk,14548
31606,yogurt,14549
31607,soda,14550
31608,beef,14550
31609,soda,14550
31610,margarine,14550
31611,whipped/sour cream,14551
31612,brown bread,14551
31613,whole milk,14552
31614,ham,14552
31615,other vegetables,14552
31616,canned beer,14552
31617,sausage,14553
31618,domestic eggs,14553
31619,bottled beer,14554
31620,root vegetables,14555
31621,sausage,14555
31622,brown bread,14555
31623,UHT/milk,14555
31624,sliced cheese,14555
31625,frozen vegetables,14555
31626,white bread,14555
31627,root vegetables,14556
31628,shopping bags,14556
31629,salty snack,14556
31630,meat,14557
31631,bottled water,14557
31632,ham,14558
31633,whipped/sour cream,14558
31634,citrus fruit,14559
31635,whole milk,14559
31636,coffee,14560
31637,dessert,14561
31638,fruit/vegetable juice,14561
31639,meat,14562
31640,root vegetables,14562
31641,other vegetables,14563
31642,yogurt,14563
31643,butter milk,14564
31644,bottled beer,14564
31645,whipped/sour cream,14565
31646,whole milk,14566
31647,specialty chocolate,14566
31648,rolls/buns,14567
31649,coffee,14567
31650,yogurt,14568
31651,whipped/sour cream,14568
31652,shopping bags,14568
31653,citrus fruit,14569
31654,butter,14569
31655,whipped/sour cream,14570
31656,fruit/vegetable juice,14570
31657,tropical fruit,14571
31658,berries,14572
31659,newspapers,14572
31660,other vegetables,14573
31661,ice cream,14574
31662,shopping bags,14574
31663,UHT/milk,14575
31664,whole milk,14575
31665,ham,14576
31666,other vegetables,14576
31667,other vegetables,14577
31668,coffee,14577
31669,whole milk,14578
31670,whipped/sour cream,14578
31671,cream cheese ,14579
31672,pip fruit,14579
31673,shopping bags,14579
31674,sliced cheese,14580
31675,sliced cheese,14580
31676,dessert,14581
31677,coffee,14581
31678,soda,14582
31679,long life bakery product,14583
31680,chocolate,14584
31681,soda,14585
31682,soda,14585
31683,onions,14586
31684,canned beer,14587
31685,beverages,14587
31686,rolls/buns,14588
31687,domestic eggs,14588
31688,bottled water,14588
31689,fruit/vegetable juice,14589
31690,brown bread,14589
31691,ham,14590
31692,meat,14591
31693,rolls/buns,14592
31694,whole milk,14592
31695,other vegetables,14592
31696,whole milk,14593
31697,margarine,14593
31698,sugar,14593
31699,specialty bar,14594
31700,cream cheese ,14594
31701,whole milk,14595
31702,curd,14595
31703,chicken,14596
31704,whole milk,14596
31705,rolls/buns,14596
31706,soda,14597
31707,butter,14597
31708,rolls/buns,14597
31709,cream cheese ,14598
31710,other vegetables,14599
31711,citrus fruit,14599
31712,pork,14599
31713,frozen vegetables,14599
31714,curd,14599
31715,soda,14599
31716,citrus fruit,14600
31717,other vegetables,14601
31718,sliced cheese,14602
31719,soda,14602
31720,berries,14603
31721,napkins,14603
31722,beverages,14604
31723,curd,14605
31724,whipped/sour cream,14605
31725,whole milk,14606
31726,brown bread,14606
31727,fruit/vegetable juice,14607
31728,canned beer,14608
31729,onions,14608
31730,chocolate,14608
31731,tropical fruit,14609
31732,specialty bar,14609
31733,sausage,14610
31734,domestic eggs,14610
31735,domestic eggs,14610
31736,canned beer,14611
31737,sugar,14612
31738,whole milk,14612
31739,pastry,14612
31740,salty snack,14612
31741,sugar,14613
31742,root vegetables,14614
31743,other vegetables,14614
31744,whipped/sour cream,14614
31745,tropical fruit,14615
31746,rolls/buns,14616
31747,hamburger meat,14617
31748,other vegetables,14617
31749,pip fruit,14618
31750,coffee,14619
31751,tropical fruit,14620
31752,long life bakery product,14620
31753,bottled beer,14621
31754,margarine,14621
31755,sausage,14622
31756,rolls/buns,14623
31757,chicken,14624
31758,chicken,14624
31759,hamburger meat,14625
31760,other vegetables,14625
31761,root vegetables,14626
31762,rolls/buns,14626
31763,whole milk,14627
31764,root vegetables,14627
31765,chicken,14628
31766,pastry,14629
31767,frankfurter,14630
31768,whole milk,14630
31769,fruit/vegetable juice,14630
31770,other vegetables,14631
31771,frozen meals,14631
31772,UHT/milk,14632
31773,whole milk,14632
31774,salty snack,14633
31775,rolls/buns,14633
31776,other vegetables,14634
31777,butter,14634
31778,chicken,14635
31779,fruit/vegetable juice,14635
31780,sausage,14636
31781,rolls/buns,14636
31782,curd,14636
31783,salty snack,14636
31784,whipped/sour cream,14636
31785,hard cheese,14636
31786,frozen vegetables,14637
31787,berries,14638
31788,other vegetables,14638
31789,sausage,14639
31790,tropical fruit,14640
31791,butter milk,14640
31792,shopping bags,14640
31793,beef,14641
31794,bottled water,14641
31795,waffles,14641
31796,soda,14642
31797,citrus fruit,14642
31798,rolls/buns,14643
31799,whipped/sour cream,14643
31800,bottled beer,14643
31801,citrus fruit,14644
31802,whole milk,14644
31803,tropical fruit,14645
31804,coffee,14646
31805,tropical fruit,14647
31806,soda,14647
31807,UHT/milk,14647
31808,hamburger meat,14648
31809,tropical fruit,14649
31810,domestic eggs,14649
31811,bottled water,14649
31812,pastry,14650
31813,frozen meals,14651
31814,napkins,14651
31815,soda,14652
31816,pork,14653
31817,UHT/milk,14653
31818,rolls/buns,14653
31819,newspapers,14653
31820,other vegetables,14654
31821,domestic eggs,14654
31822,brown bread,14655
31823,whole milk,14655
31824,onions,14656
31825,whipped/sour cream,14656
31826,rolls/buns,14657
31827,whipped/sour cream,14657
31828,beverages,14658
31829,other vegetables,14658
31830,brown bread,14658
31831,frankfurter,14659
31832,beef,14659
31833,pip fruit,14660
31834,rolls/buns,14660
31835,whole milk,14660
31836,pastry,14660
31837,root vegetables,14661
31838,whole milk,14662
31839,whole milk,14662
31840,dessert,14663
31841,frozen vegetables,14663
31842,bottled water,14664
31843,sliced cheese,14664
31844,yogurt,14665
31845,rolls/buns,14665
31846,rolls/buns,14666
31847,canned beer,14667
31848,rolls/buns,14667
31849,berries,14667
31850,domestic eggs,14667
31851,sausage,14668
31852,onions,14668
31853,other vegetables,14669
31854,whole milk,14669
31855,canned beer,14670
31856,grapes,14671
31857,whole milk,14671
31858,frozen vegetables,14671
31859,coffee,14672
31860,hamburger meat,14672
31861,brown bread,14672
31862,brown bread,14673
31863,newspapers,14673
31864,pork,14674
31865,other vegetables,14674
31866,pastry,14675
31867,bottled beer,14675
31868,pork,14676
31869,pip fruit,14676
31870,frankfurter,14677
31871,rolls/buns,14677
31872,yogurt,14678
31873,rolls/buns,14678
31874,fruit/vegetable juice,14678
31875,newspapers,14679
31876,chicken,14679
31877,root vegetables,14679
31878,curd,14679
31879,citrus fruit,14680
31880,hard cheese,14680
31881,pastry,14680
31882,salty snack,14680
31883,whole milk,14681
31884,pork,14682
31885,yogurt,14682
31886,margarine,14683
31887,whole milk,14683
31888,beef,14684
31889,ice cream,14684
31890,butter,14685
31891,sausage,14686
31892,other vegetables,14686
31893,bottled water,14687
31894,specialty bar,14688
31895,coffee,14689
31896,other vegetables,14690
31897,rolls/buns,14690
31898,soda,14690
31899,butter milk,14691
31900,white bread,14692
31901,domestic eggs,14692
31902,beef,14693
31903,whole milk,14693
31904,butter,14694
31905,other vegetables,14694
31906,yogurt,14694
31907,rolls/buns,14695
31908,butter,14695
31909,pastry,14696
31910,whole milk,14697
31911,specialty bar,14697
31912,sausage,14698
31913,salty snack,14698
31914,rolls/buns,14699
31915,shopping bags,14699
31916,pip fruit,14700
31917,rolls/buns,14700
31918,whipped/sour cream,14701
31919,brown bread,14701
31920,pip fruit,14702
31921,bottled water,14702
31922,rolls/buns,14703
31923,salty snack,14703
31924,root vegetables,14704
31925,soda,14704
31926,curd,14705
31927,soda,14705
31928,whole milk,14705
31929,beef,14706
31930,beef,14707
31931,waffles,14707
31932,misc. beverages,14708
31933,bottled beer,14708
31934,butter,14708
31935,bottled water,14708
31936,margarine,14708
31937,dessert,14709
31938,frozen vegetables,14709
31939,rolls/buns,14710
31940,grapes,14710
31941,tropical fruit,14711
31942,other vegetables,14711
31943,dessert,14711
31944,whole milk,14712
31945,citrus fruit,14712
31946,butter,14712
31947,pip fruit,14712
31948,berries,14713
31949,root vegetables,14713
31950,soda,14714
31951,coffee,14714
31952,salty snack,14714
31953,margarine,14715
31954,waffles,14715
31955,yogurt,14716
31956,cream cheese ,14716
31957,fruit/vegetable juice,14716
31958,bottled beer,14717
31959,fruit/vegetable juice,14717
31960,pip fruit,14718
31961,soda,14718
31962,brown bread,14718
31963,UHT/milk,14719
31964,beverages,14719
31965,tropical fruit,14720
31966,soda,14720
31967,whole milk,14721
31968,root vegetables,14721
31969,root vegetables,14722
31970,pastry,14722
31971,specialty chocolate,14722
31972,hard cheese,14723
31973,bottled water,14723
31974,whole milk,14724
31975,root vegetables,14724
31976,rolls/buns,14725
31977,soda,14725
31978,white bread,14725
31979,meat,14726
31980,other vegetables,14726
31981,sausage,14727
31982,bottled water,14727
31983,yogurt,14728
31984,butter,14728
31985,whole milk,14729
31986,domestic eggs,14729
31987,UHT/milk,14730
31988,domestic eggs,14730
31989,curd,14731
31990,rolls/buns,14732
31991,other vegetables,14732
31992,root vegetables,14733
31993,bottled beer,14733
31994,meat,14734
31995,other vegetables,14734
31996,canned beer,14735
31997,curd,14735
31998,tropical fruit,14736
31999,root vegetables,14736
32000,bottled beer,14737
32001,newspapers,14737
