,itemDescription,InvoiceNum
37557,tropical fruit,14491
37558,whipped/sour cream,14491
37559,Instant food products,14491
37560,beef,14492
37561,white bread,14492
37562,root vegetables,14493
37563,soft cheese,14493
37564,yogurt,14494
37565,soda,14494
37566,whole milk,14495
37567,flower (seeds),14495
37568,herbs,14496
37569,sugar,14496
37570,dessert,14497
37571,curd,14497
37572,whole milk,14498
37573,brown bread,14498
37574,ice cream,14499
37575,oil,14499
37576,whole milk,14500
37577,pip fruit,14500
37578,sausage,14501
37579,margarine,14501
37580,whole milk,14502
37581,baking powder,14502
37582,pip fruit,14503
37583,soda,14503
37584,sausage,14504
37585,specialty cheese,14504
37586,canned beer,14505
37587,rolls/buns,14505
37588,bottled beer,14506
37589,whole milk,14506
37590,tropical fruit,14506
37591,whole milk,14506
37592,hygiene articles,14506
37593,pot plants,14506
37594,soda,14506
37595,meat,14507
37596,ice cream,14507
37597,berries,14508
37598,grapes,14508
37599,other vegetables,14508
37600,chocolate,14509
37601,whipped/sour cream,14509
37602,sausage,14510
37603,other vegetables,14510
37604,sausage,14511
37605,canned beer,14511
37606,citrus fruit,14512
37607,soda,14512
37608,berries,14513
37609,newspapers,14513
37610,frozen fish,14513
37611,berries,14514
37612,salty snack,14514
37613,detergent,14515
37614,whole milk,14515
37615,rolls/buns,14516
37616,beef,14516
37617,butter,14517
37618,beef,14517
37619,pot plants,14518
37620,butter milk,14518
37621,margarine,14518
37622,root vegetables,14519
37623,brown bread,14519
37624,onions,14520
37625,long life bakery product,14520
37626,other vegetables,14521
37627,bottled beer,14521
37628,root vegetables,14522
37629,fruit/vegetable juice,14522
37630,bottled water,14522
37631,soda,14522
37632,sausage,14523
37633,soda,14523
37634,pastry,14523
37635,flower (seeds),14523
37636,newspapers,14523
37637,chicken,14524
37638,hygiene articles,14524
37639,rolls/buns,14525
37640,cream cheese ,14525
37641,margarine,14525
37642,soda,14526
37643,bottled water,14526
37644,hamburger meat,14527
37645,bottled beer,14527
37646,onions,14528
37647,root vegetables,14528
37648,chocolate,14529
37649,canned beer,14529
37650,frozen fish,14529
37651,turkey,14530
37652,cream cheese ,14530
37653,shopping bags,14531
37654,whole milk,14531
37655,whole milk,14532
37656,softener,14532
37657,domestic eggs,14532
37658,soda,14532
37659,newspapers,14533
37660,bottled beer,14533
37661,domestic eggs,14533
37662,yogurt,14534
37663,red/blush wine,14534
37664,margarine,14534
37665,shopping bags,14535
37666,baking powder,14535
37667,waffles,14536
37668,beverages,14536
37669,waffles,14536
37670,curd,14536
37671,other vegetables,14537
37672,newspapers,14537
37673,rolls/buns,14538
37674,hard cheese,14538
37675,beef,14539
37676,bottled water,14539
37677,bottled water,14539
37678,napkins,14540
37679,dessert,14540
37680,pip fruit,14541
37681,chocolate,14541
37682,tropical fruit,14542
37683,dessert,14542
37684,citrus fruit,14543
37685,cream cheese ,14543
37686,frozen potato products,14544
37687,frankfurter,14544
37688,brown bread,14544
37689,roll products ,14544
37690,detergent,14544
37691,flour,14545
37692,grapes,14545
37693,frankfurter,14545
37694,bottled beer,14545
37695,citrus fruit,14545
37696,grapes,14545
37697,other vegetables,14545
37698,cat food,14545
37699,frozen vegetables,14545
37700,rolls/buns,14546
37701,bottled beer,14546
37702,misc. beverages,14546
37703,salt,14546
37704,pastry,14547
37705,red/blush wine,14547
37706,pickled vegetables,14547
37707,bottled water,14548
37708,whole milk,14548
37709,yogurt,14549
37710,tidbits,14549
37711,soda,14550
37712,beef,14550
37713,soda,14550
37714,margarine,14550
37715,whipped/sour cream,14551
37716,brown bread,14551
37717,whole milk,14552
37718,ham,14552
37719,other vegetables,14552
37720,rum,14552
37721,canned beer,14552
37722,sausage,14553
37723,domestic eggs,14553
37724,bottled beer,14554
37725,canned vegetables,14554
37726,root vegetables,14555
37727,sausage,14555
37728,brown bread,14555
37729,UHT/milk,14555
37730,sliced cheese,14555
37731,frozen vegetables,14555
37732,white bread,14555
37733,root vegetables,14556
37734,shopping bags,14556
37735,salty snack,14556
37736,meat,14557
37737,bottled water,14557
37738,ham,14558
37739,whipped/sour cream,14558
37740,citrus fruit,14559
37741,whole milk,14559
37742,coffee,14560
37743,packaged fruit/vegetables,14560
37744,pickled vegetables,14560
37745,dessert,14561
37746,fruit/vegetable juice,14561
37747,meat,14562
37748,root vegetables,14562
37749,other vegetables,14563
37750,yogurt,14563
37751,butter milk,14564
37752,bottled beer,14564
37753,zwieback,14564
37754,whipped/sour cream,14565
37755,baking powder,14565
37756,cat food,14565
37757,whole milk,14566
37758,frozen fish,14566
37759,specialty chocolate,14566
37760,rolls/buns,14567
37761,coffee,14567
37762,yogurt,14568
37763,chewing gum,14568
37764,whipped/sour cream,14568
37765,shopping bags,14568
37766,citrus fruit,14569
37767,butter,14569
37768,whipped/sour cream,14570
37769,fruit/vegetable juice,14570
37770,tropical fruit,14571
37771,pickled vegetables,14571
37772,berries,14572
37773,newspapers,14572
37774,other vegetables,14573
37775,frozen fish,14573
37776,ice cream,14574
37777,shopping bags,14574
37778,UHT/milk,14575
37779,whole milk,14575
37780,ham,14576
37781,other vegetables,14576
37782,other vegetables,14577
37783,coffee,14577
37784,whole milk,14578
37785,whipped/sour cream,14578
37786,cream cheese ,14579
37787,pip fruit,14579
37788,cat food,14579
37789,shopping bags,14579
37790,sliced cheese,14580
37791,sliced cheese,14580
37792,dessert,14581
37793,coffee,14581
37794,liver loaf,14582
37795,soda,14582
37796,long life bakery product,14583
37797,soap,14583
37798,herbs,14584
37799,chocolate,14584
37800,soda,14585
37801,soda,14585
37802,onions,14586
37803,sauces,14586
37804,canned beer,14587
37805,finished products,14587
37806,beverages,14587
37807,dishes,14587
37808,rolls/buns,14588
37809,domestic eggs,14588
37810,bottled water,14588
37811,fruit/vegetable juice,14589
37812,brown bread,14589
37813,ham,14590
37814,tidbits,14590
37815,meat,14591
37816,condensed milk,14591
37817,rolls/buns,14592
37818,whole milk,14592
37819,other vegetables,14592
37820,whole milk,14593
37821,margarine,14593
37822,sugar,14593
37823,specialty bar,14594
37824,dog food,14594
37825,cream cheese ,14594
37826,whole milk,14595
37827,curd,14595
37828,chicken,14596
37829,whole milk,14596
37830,rolls/buns,14596
37831,soda,14597
37832,butter,14597
37833,rolls/buns,14597
37834,cookware,14598
37835,cream cheese ,14598
37836,other vegetables,14599
37837,citrus fruit,14599
37838,pork,14599
37839,frozen vegetables,14599
37840,cat food,14599
37841,curd,14599
37842,spices,14599
37843,soda,14599
37844,citrus fruit,14600
37845,make up remover,14600
37846,other vegetables,14601
37847,herbs,14601
37848,sliced cheese,14602
37849,soda,14602
37850,berries,14603
37851,napkins,14603
37852,beverages,14604
37853,salt,14604
37854,curd,14605
37855,whipped/sour cream,14605
37856,whole milk,14606
37857,brown bread,14606
37858,dishes,14607
37859,fruit/vegetable juice,14607
37860,canned beer,14608
37861,liquor,14608
37862,onions,14608
37863,chocolate,14608
37864,tropical fruit,14609
37865,specialty bar,14609
37866,sausage,14610
37867,domestic eggs,14610
37868,domestic eggs,14610
37869,canned beer,14611
37870,cereals,14611
37871,sugar,14612
37872,whole milk,14612
37873,pastry,14612
37874,salty snack,14612
37875,red/blush wine,14613
37876,sugar,14613
37877,root vegetables,14614
37878,other vegetables,14614
37879,whipped/sour cream,14614
37880,sweet spreads,14614
37881,flour,14615
37882,tropical fruit,14615
37883,dishes,14616
37884,rolls/buns,14616
37885,hamburger meat,14617
37886,other vegetables,14617
37887,pip fruit,14618
37888,frozen potato products,14618
37889,coffee,14619
37890,canned fish,14619
37891,tropical fruit,14620
37892,long life bakery product,14620
37893,bottled beer,14621
37894,margarine,14621
37895,sausage,14622
37896,flour,14622
37897,pot plants,14623
37898,rolls/buns,14623
37899,chicken,14624
37900,chicken,14624
37901,salt,14624
37902,hamburger meat,14625
37903,other vegetables,14625
37904,root vegetables,14626
37905,rolls/buns,14626
37906,Instant food products,14626
37907,whole milk,14627
37908,root vegetables,14627
37909,chicken,14628
37910,pickled vegetables,14628
37911,pastry,14629
37912,snack products,14629
37913,frankfurter,14630
37914,whole milk,14630
37915,fruit/vegetable juice,14630
37916,pasta,14630
37917,other vegetables,14631
37918,frozen meals,14631
37919,UHT/milk,14632
37920,whole milk,14632
37921,salty snack,14633
37922,rolls/buns,14633
37923,other vegetables,14634
37924,butter,14634
37925,chicken,14635
37926,fruit/vegetable juice,14635
37927,sausage,14636
37928,rolls/buns,14636
37929,curd,14636
37930,salty snack,14636
37931,whipped/sour cream,14636
37932,hard cheese,14636
37933,packaged fruit/vegetables,14637
37934,frozen vegetables,14637
37935,berries,14638
37936,other vegetables,14638
37937,sausage,14639
37938,brandy,14639
37939,tropical fruit,14640
37940,butter milk,14640
37941,shopping bags,14640
37942,beef,14641
37943,spread cheese,14641
37944,bottled water,14641
37945,waffles,14641
37946,soda,14642
37947,citrus fruit,14642
37948,rolls/buns,14643
37949,whipped/sour cream,14643
37950,bottled beer,14643
37951,citrus fruit,14644
37952,whole milk,14644
37953,tropical fruit,14645
37954,flour,14645
37955,coffee,14646
37956,kitchen towels,14646
37957,tropical fruit,14647
37958,soda,14647
37959,UHT/milk,14647
37960,hamburger meat,14648
37961,spread cheese,14648
37962,spread cheese,14649
37963,tropical fruit,14649
37964,domestic eggs,14649
37965,bottled water,14649
37966,condensed milk,14650
37967,pastry,14650
37968,frozen meals,14651
37969,napkins,14651
37970,soda,14652
37971,mayonnaise,14652
37972,pork,14653
37973,UHT/milk,14653
37974,rolls/buns,14653
37975,cleaner,14653
37976,newspapers,14653
37977,other vegetables,14654
37978,domestic eggs,14654
37979,liquor,14655
37980,brown bread,14655
37981,whole milk,14655
37982,onions,14656
37983,whipped/sour cream,14656
37984,rolls/buns,14657
37985,whipped/sour cream,14657
37986,beverages,14658
37987,other vegetables,14658
37988,brown bread,14658
37989,frankfurter,14659
37990,beef,14659
37991,pip fruit,14660
37992,rolls/buns,14660
37993,whole milk,14660
37994,pastry,14660
37995,root vegetables,14661
37996,chocolate marshmallow,14661
37997,whole milk,14662
37998,whole milk,14662
37999,dessert,14663
38000,frozen vegetables,14663
38001,bottled water,14664
38002,sliced cheese,14664
38003,yogurt,14665
38004,rolls/buns,14665
38005,rolls/buns,14666
38006,processed cheese,14666
38007,canned beer,14667
38008,rolls/buns,14667
38009,berries,14667
38010,domestic eggs,14667
38011,sausage,14668
38012,onions,14668
38013,other vegetables,14669
38014,whole milk,14669
38015,liquor,14670
38016,canned beer,14670
38017,grapes,14671
38018,whole milk,14671
38019,frozen vegetables,14671
38020,coffee,14672
38021,hamburger meat,14672
38022,brown bread,14672
38023,detergent,14672
38024,brown bread,14673
38025,newspapers,14673
38026,pork,14674
38027,other vegetables,14674
38028,pastry,14675
38029,bottled beer,14675
38030,pork,14676
38031,pip fruit,14676
38032,frankfurter,14677
38033,rolls/buns,14677
38034,yogurt,14678
38035,rolls/buns,14678
38036,fruit/vegetable juice,14678
38037,spices,14678
38038,canned fish,14678
38039,newspapers,14679
38040,chicken,14679
38041,root vegetables,14679
38042,curd,14679
38043,citrus fruit,14680
38044,hard cheese,14680
38045,pastry,14680
38046,salty snack,14680
38047,whole milk,14681
38048,canned fish,14681
38049,pork,14682
38050,yogurt,14682
38051,margarine,14683
38052,whole milk,14683
38053,beef,14684
38054,ice cream,14684
38055,packaged fruit/vegetables,14685
38056,butter,14685
38057,sausage,14686
38058,other vegetables,14686
38059,bottled water,14687
38060,liquor (appetizer),14687
38061,potato products,14688
38062,specialty bar,14688
38063,herbs,14689
38064,coffee,14689
38065,salt,14689
38066,other vegetables,14690
38067,rolls/buns,14690
38068,soda,14690
38069,butter milk,14691
38070,soups,14691
38071,canned fruit,14691
38072,white bread,14692
38073,domestic eggs,14692
38074,beef,14693
38075,whole milk,14693
38076,chewing gum,14693
38077,butter,14694
38078,other vegetables,14694
38079,yogurt,14694
38080,rolls/buns,14695
38081,butter,14695
38082,pastry,14696
38083,cereals,14696
38084,whole milk,14697
38085,specialty bar,14697
38086,sausage,14698
38087,salty snack,14698
38088,rolls/buns,14699
38089,shopping bags,14699
38090,pip fruit,14700
38091,rolls/buns,14700
38092,whipped/sour cream,14701
38093,brown bread,14701
38094,sparkling wine,14701
38095,pip fruit,14702
38096,light bulbs,14702
38097,bottled water,14702
38098,ketchup,14702
38099,rolls/buns,14703
38100,salty snack,14703
38101,root vegetables,14704
38102,soda,14704
38103,curd,14705
38104,soda,14705
38105,whole milk,14705
38106,beef,14706
38107,spread cheese,14706
38108,cake bar,14706
38109,beef,14707
38110,waffles,14707
38111,turkey,14708
38112,misc. beverages,14708
38113,bottled beer,14708
38114,butter,14708
38115,bottled water,14708
38116,margarine,14708
38117,seasonal products,14708
38118,dessert,14709
38119,frozen vegetables,14709
38120,rolls/buns,14710
38121,grapes,14710
38122,potato products,14710
38123,tropical fruit,14711
38124,other vegetables,14711
38125,dessert,14711
38126,whole milk,14712
38127,citrus fruit,14712
38128,butter,14712
38129,pip fruit,14712
38130,berries,14713
38131,root vegetables,14713
38132,soda,14714
38133,coffee,14714
38134,salty snack,14714
38135,margarine,14715
38136,waffles,14715
38137,yogurt,14716
38138,cream cheese ,14716
38139,fruit/vegetable juice,14716
38140,bottled beer,14717
38141,fruit/vegetable juice,14717
38142,pip fruit,14718
38143,soda,14718
38144,brown bread,14718
38145,UHT/milk,14719
38146,beverages,14719
38147,tropical fruit,14720
38148,soda,14720
38149,whole milk,14721
38150,root vegetables,14721
38151,root vegetables,14722
38152,pastry,14722
38153,specialty chocolate,14722
38154,hard cheese,14723
38155,bottled water,14723
38156,whole milk,14724
38157,root vegetables,14724
38158,white wine,14725
38159,rolls/buns,14725
38160,soda,14725
38161,white bread,14725
38162,meat,14726
38163,other vegetables,14726
38164,sausage,14727
38165,bottled water,14727
38166,yogurt,14728
38167,butter,14728
38168,whole milk,14729
38169,pot plants,14729
38170,domestic eggs,14729
38171,UHT/milk,14730
38172,domestic eggs,14730
38173,mayonnaise,14731
38174,curd,14731
38175,rolls/buns,14732
38176,other vegetables,14732
38177,root vegetables,14733
38178,bottled beer,14733
38179,meat,14734
38180,other vegetables,14734
38181,canned beer,14735
38182,curd,14735
38183,tropical fruit,14736
38184,root vegetables,14736
38185,Instant food products,14736
38186,bottled beer,14737
38187,cat food,14737
38188,newspapers,14737
38189,soda,14738
38190,cling film/bags,14738
38191,sausage,14739
38192,root vegetables,14739
38193,tropical fruit,14740
38194,spread cheese,14740
38195,curd,14741
38196,whipped/sour cream,14741
38197,chicken,14742
38198,coffee,14742
38199,newspapers,14742
38200,hamburger meat,14743
38201,bottled water,14743
38202,whole milk,14744
38203,sausage,14744
38204,rolls/buns,14745
38205,fruit/vegetable juice,14745
38206,shopping bags,14746
38207,other vegetables,14746
38208,coffee,14746
38209,liquor,14747
38210,hard cheese,14747
38211,brown bread,14748
38212,dessert,14748
38213,meat,14749
38214,shopping bags,14749
38215,UHT/milk,14749
38216,whole milk,14750
38217,other vegetables,14750
38218,berries,14751
38219,mayonnaise,14751
38220,sausage,14752
38221,tropical fruit,14752
38222,frozen vegetables,14752
38223,other vegetables,14752
38224,shopping bags,14752
38225,pip fruit,14753
38226,whipped/sour cream,14753
38227,beef,14754
38228,whipped/sour cream,14754
38229,citrus fruit,14755
38230,other vegetables,14755
38231,fruit/vegetable juice,14756
38232,bottled beer,14756
38233,margarine,14757
38234,brown bread,14757
38235,bottled beer,14758
38236,soda,14758
38237,hygiene articles,14758
38238,chicken,14758
38239,whole milk,14758
38240,whole milk,14758
38241,canned beer,14758
38242,curd,14758
38243,soda,14758
38244,liquor,14759
38245,cream,14759
38246,coffee,14759
38247,soda,14760
38248,dessert,14760
38249,rum,14761
38250,coffee,14761
